map_name,scen_num,num_agents,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time
brc202d.map,1,160,HCA,1,71957,70432,1040,1040,1093
brc202d.map,1,690,PIBT,1,351463,292086,1059,1059,1233
brc202d.map,1,700,PIBT,1,360703,296445,1059,1059,1018
brc202d.map,1,710,PIBT,1,363922,300002,1059,1059,765
brc202d.map,1,720,PIBT,1,371551,303154,1059,1059,982
brc202d.map,1,770,PIBT,1,394516,324322,1059,1059,1081
brc202d.map,1,780,PIBT,1,405649,330099,1059,1059,800
brc202d.map,1,790,PIBT,1,408584,333734,1059,1059,854
brc202d.map,1,800,PIBT,1,415238,337393,1059,1059,925
brc202d.map,1,810,PIBT,1,420702,342090,1059,1059,1269
brc202d.map,1,820,PIBT,1,427546,345957,1059,1059,902
brc202d.map,1,830,PIBT,1,428522,351114,1059,1059,1106
brc202d.map,1,840,PIBT,1,437811,354788,1059,1059,887
brc202d.map,1,850,PIBT,1,442297,359392,1059,1059,1269
brc202d.map,1,860,PIBT,1,446030,363714,1059,1059,996
brc202d.map,1,870,PIBT,1,452669,368180,1059,1059,916
brc202d.map,1,880,PIBT,1,455749,371496,1059,1059,978
brc202d.map,1,170,HCA,1,77163,75598,1040,1040,1266
brc202d.map,1,180,HCA,1,79838,78267,1040,1040,1228
brc202d.map,1,190,HCA,1,82163,80582,1040,1040,1255
brc202d.map,1,200,HCA,1,86686,85080,1040,1040,1386
brc202d.map,1,10,PIBT_PLUS,1,3181,3181,924,924,24
brc202d.map,1,20,PIBT_PLUS,1,7634,7625,924,924,52
brc202d.map,1,30,PIBT_PLUS,1,12012,11788,924,924,78
brc202d.map,1,40,PIBT_PLUS,1,16810,16234,924,924,75
brc202d.map,1,930,PIBT,1,481556,390148,1059,1059,1657
brc202d.map,1,940,PIBT,1,485807,392430,1059,1059,1046
brc202d.map,1,950,PIBT,1,493182,396040,1059,1059,1013
brc202d.map,1,960,PIBT,1,498161,399026,1059,1059,1176
brc202d.map,1,890,PIBT,1,462195,375955,1059,1059,1711
brc202d.map,1,900,PIBT,1,470793,379538,1059,1059,1295
brc202d.map,1,910,PIBT,1,473375,383324,1059,1059,957
brc202d.map,1,920,PIBT,1,473923,385775,1059,1059,1154
