map_name,seed,num_agents,solver,task_frequency,task_num,solved,service_time,makespan,comp_time
warehouse.map,56,50,PIBT,1,500,1,24.808,535,6
warehouse.map,57,50,PIBT,1,500,1,25.416,546,6
warehouse.map,58,50,PIBT,1,500,1,25.448,533,6
warehouse.map,59,50,PIBT,1,500,1,24.938,532,6
warehouse.map,60,50,PIBT,1,500,1,24.244,531,6
warehouse.map,61,50,PIBT,1,500,1,25.682,537,6
warehouse.map,62,50,PIBT,1,500,1,25.598,539,6
warehouse.map,63,50,PIBT,1,500,1,24.596,537,6
warehouse.map,68,50,PIBT,1,500,1,24.974,545,6
warehouse.map,69,50,PIBT,1,500,1,24.782,548,6
warehouse.map,70,50,PIBT,1,500,1,24.796,552,6
warehouse.map,71,50,PIBT,1,500,1,24.378,539,6
warehouse.map,64,50,PIBT,1,500,1,24.096,531,6
warehouse.map,65,50,PIBT,1,500,1,25.166,538,6
warehouse.map,66,50,PIBT,1,500,1,26.02,531,6
warehouse.map,67,50,PIBT,1,500,1,26.628,538,6
warehouse.map,76,50,PIBT,1,500,1,25.382,537,6
warehouse.map,77,50,PIBT,1,500,1,24.316,523,6
warehouse.map,78,50,PIBT,1,500,1,25.33,543,6
warehouse.map,79,50,PIBT,1,500,1,25.62,536,6
warehouse.map,80,50,PIBT,1,500,1,25.658,529,6
warehouse.map,81,50,PIBT,1,500,1,25.526,541,6
warehouse.map,82,50,PIBT,1,500,1,25.666,540,6
warehouse.map,83,50,PIBT,1,500,1,25.644,536,6
warehouse.map,84,50,PIBT,1,500,1,25.032,540,6
warehouse.map,85,50,PIBT,1,500,1,25.336,542,6
warehouse.map,86,50,PIBT,1,500,1,25.25,530,6
warehouse.map,87,50,PIBT,1,500,1,24.836,533,6
warehouse.map,92,50,PIBT,1,500,1,23.818,541,6
warehouse.map,93,50,PIBT,1,500,1,25.052,533,6
warehouse.map,94,50,PIBT,1,500,1,24.89,538,6
warehouse.map,95,50,PIBT,1,500,1,25.516,535,6
warehouse.map,4,10,PIBT,2,500,1,420.866,1113,4
warehouse.map,5,10,PIBT,2,500,1,398.984,1089,3
warehouse.map,6,10,PIBT,2,500,1,430.462,1163,4
warehouse.map,7,10,PIBT,2,500,1,403.074,1099,3
warehouse.map,88,50,PIBT,1,500,1,25.742,543,5
warehouse.map,89,50,PIBT,1,500,1,25.696,535,6
warehouse.map,90,50,PIBT,1,500,1,25.842,536,6
warehouse.map,91,50,PIBT,1,500,1,24.176,541,5
warehouse.map,96,50,PIBT,1,500,1,25.356,531,6
warehouse.map,97,50,PIBT,1,500,1,24.63,532,6
warehouse.map,98,50,PIBT,1,500,1,25.476,533,6
warehouse.map,99,50,PIBT,1,500,1,25.146,549,6
warehouse.map,0,10,PIBT,2,500,1,409.656,1102,4
warehouse.map,1,10,PIBT,2,500,1,389.46,1108,4
warehouse.map,2,10,PIBT,2,500,1,400.01,1118,4
warehouse.map,3,10,PIBT,2,500,1,375.258,1088,3
warehouse.map,72,50,PIBT,1,500,1,24.954,531,6
warehouse.map,73,50,PIBT,1,500,1,24.05,530,6
warehouse.map,74,50,PIBT,1,500,1,24.332,536,5
warehouse.map,75,50,PIBT,1,500,1,25.188,539,5
warehouse.map,24,10,PIBT,2,500,1,404.246,1094,3
warehouse.map,25,10,PIBT,2,500,1,392.026,1095,4
warehouse.map,26,10,PIBT,2,500,1,389.75,1097,3
warehouse.map,27,10,PIBT,2,500,1,395.758,1096,3
warehouse.map,8,10,PIBT,2,500,1,403.584,1087,4
warehouse.map,9,10,PIBT,2,500,1,380.93,1046,3
warehouse.map,10,10,PIBT,2,500,1,395.462,1120,4
warehouse.map,11,10,PIBT,2,500,1,421.01,1151,4
warehouse.map,28,10,PIBT,2,500,1,415.286,1136,4
warehouse.map,29,10,PIBT,2,500,1,393.878,1084,3
warehouse.map,30,10,PIBT,2,500,1,392.59,1109,4
warehouse.map,31,10,PIBT,2,500,1,387.816,1098,3
warehouse.map,16,10,PIBT,2,500,1,420.898,1137,4
warehouse.map,17,10,PIBT,2,500,1,397.01,1124,3
warehouse.map,18,10,PIBT,2,500,1,399.048,1096,3
warehouse.map,19,10,PIBT,2,500,1,402.514,1094,3
warehouse.map,12,10,PIBT,2,500,1,414.534,1112,4
warehouse.map,13,10,PIBT,2,500,1,408.222,1127,4
warehouse.map,14,10,PIBT,2,500,1,425.316,1162,4
warehouse.map,15,10,PIBT,2,500,1,383.094,1064,3
warehouse.map,20,10,PIBT,2,500,1,399.574,1122,4
warehouse.map,21,10,PIBT,2,500,1,408.706,1092,4
warehouse.map,22,10,PIBT,2,500,1,389.214,1107,4
warehouse.map,23,10,PIBT,2,500,1,410.8,1118,4
warehouse.map,32,10,PIBT,2,500,1,394.276,1091,3
warehouse.map,33,10,PIBT,2,500,1,400.182,1097,3
warehouse.map,34,10,PIBT,2,500,1,389.518,1090,3
warehouse.map,35,10,PIBT,2,500,1,384.242,1090,4
warehouse.map,36,10,PIBT,2,500,1,404.078,1129,4
warehouse.map,37,10,PIBT,2,500,1,421.746,1175,4
warehouse.map,38,10,PIBT,2,500,1,402.08,1116,4
warehouse.map,39,10,PIBT,2,500,1,399.724,1067,3
warehouse.map,48,10,PIBT,2,500,1,403.836,1103,4
warehouse.map,49,10,PIBT,2,500,1,395.772,1107,4
warehouse.map,50,10,PIBT,2,500,1,399.77,1103,3
warehouse.map,51,10,PIBT,2,500,1,398.086,1132,4
warehouse.map,40,10,PIBT,2,500,1,414.482,1127,4
warehouse.map,41,10,PIBT,2,500,1,399.706,1112,4
warehouse.map,42,10,PIBT,2,500,1,380.224,1053,3
warehouse.map,43,10,PIBT,2,500,1,388.778,1098,4
warehouse.map,44,10,PIBT,2,500,1,397.372,1089,3
warehouse.map,45,10,PIBT,2,500,1,376.17,1065,3
warehouse.map,46,10,PIBT,2,500,1,403.632,1123,4
warehouse.map,47,10,PIBT,2,500,1,396.814,1108,4
warehouse.map,52,10,PIBT,2,500,1,406.832,1132,4
warehouse.map,53,10,PIBT,2,500,1,403.652,1102,3
warehouse.map,54,10,PIBT,2,500,1,373.098,1054,3
warehouse.map,55,10,PIBT,2,500,1,394.098,1088,4
warehouse.map,56,10,PIBT,2,500,1,400.518,1082,3
warehouse.map,57,10,PIBT,2,500,1,406.41,1100,4
warehouse.map,58,10,PIBT,2,500,1,383.194,1085,4
warehouse.map,59,10,PIBT,2,500,1,417.07,1156,4
warehouse.map,60,10,PIBT,2,500,1,397.982,1076,3
warehouse.map,61,10,PIBT,2,500,1,389.554,1072,3
warehouse.map,62,10,PIBT,2,500,1,387.004,1093,3
warehouse.map,63,10,PIBT,2,500,1,391.706,1096,4
warehouse.map,68,10,PIBT,2,500,1,390.092,1088,3
warehouse.map,69,10,PIBT,2,500,1,417.444,1112,3
warehouse.map,70,10,PIBT,2,500,1,406.232,1154,4
warehouse.map,71,10,PIBT,2,500,1,405.948,1124,4
warehouse.map,64,10,PIBT,2,500,1,394.82,1142,4
warehouse.map,65,10,PIBT,2,500,1,406.4,1088,3
warehouse.map,66,10,PIBT,2,500,1,381.114,1036,3
warehouse.map,67,10,PIBT,2,500,1,390.902,1123,4
warehouse.map,72,10,PIBT,2,500,1,376.39,1100,4
warehouse.map,73,10,PIBT,2,500,1,378.814,1093,4
warehouse.map,74,10,PIBT,2,500,1,385.914,1094,4
warehouse.map,75,10,PIBT,2,500,1,401.862,1098,4
warehouse.map,84,10,PIBT,2,500,1,392.35,1128,4
warehouse.map,85,10,PIBT,2,500,1,418.33,1144,4
warehouse.map,86,10,PIBT,2,500,1,402.434,1115,4
warehouse.map,87,10,PIBT,2,500,1,394.936,1090,3
warehouse.map,76,10,PIBT,2,500,1,422.856,1179,4
warehouse.map,77,10,PIBT,2,500,1,399.868,1113,4
warehouse.map,78,10,PIBT,2,500,1,401.162,1128,4
warehouse.map,79,10,PIBT,2,500,1,392.398,1108,4
warehouse.map,80,10,PIBT,2,500,1,394.788,1095,4
warehouse.map,81,10,PIBT,2,500,1,405.304,1109,4
warehouse.map,82,10,PIBT,2,500,1,398.886,1120,4
warehouse.map,83,10,PIBT,2,500,1,401.688,1094,4
warehouse.map,88,10,PIBT,2,500,1,396.23,1098,4
warehouse.map,89,10,PIBT,2,500,1,385.334,1123,4
warehouse.map,90,10,PIBT,2,500,1,404.596,1100,3
warehouse.map,91,10,PIBT,2,500,1,407.956,1139,4
warehouse.map,96,10,PIBT,2,500,1,414.786,1146,4
warehouse.map,97,10,PIBT,2,500,1,411.294,1147,4
warehouse.map,98,10,PIBT,2,500,1,398.238,1094,3
warehouse.map,99,10,PIBT,2,500,1,356.58,1031,3
warehouse.map,0,20,PIBT,2,500,1,170.068,621,3
warehouse.map,1,20,PIBT,2,500,1,165.436,621,3
warehouse.map,2,20,PIBT,2,500,1,166.548,608,3
warehouse.map,3,20,PIBT,2,500,1,162.82,605,3
warehouse.map,8,20,PIBT,2,500,1,165.134,599,3
warehouse.map,9,20,PIBT,2,500,1,174.036,608,3
warehouse.map,10,20,PIBT,2,500,1,171.26,621,3
warehouse.map,11,20,PIBT,2,500,1,161.104,593,3
warehouse.map,92,10,PIBT,2,500,1,410.814,1102,3
warehouse.map,93,10,PIBT,2,500,1,423.94,1176,4
warehouse.map,94,10,PIBT,2,500,1,365.634,1053,3
warehouse.map,95,10,PIBT,2,500,1,404.41,1080,3
warehouse.map,4,20,PIBT,2,500,1,157.674,604,3
warehouse.map,5,20,PIBT,2,500,1,172.588,652,3
warehouse.map,6,20,PIBT,2,500,1,161.456,585,3
warehouse.map,7,20,PIBT,2,500,1,155.56,580,3
warehouse.map,16,20,PIBT,2,500,1,165.142,601,3
warehouse.map,17,20,PIBT,2,500,1,169.028,594,3
warehouse.map,18,20,PIBT,2,500,1,166.03,605,3
warehouse.map,19,20,PIBT,2,500,1,157.94,582,3
warehouse.map,20,20,PIBT,2,500,1,167.704,626,3
warehouse.map,21,20,PIBT,2,500,1,164.324,622,3
warehouse.map,22,20,PIBT,2,500,1,169.23,638,3
warehouse.map,23,20,PIBT,2,500,1,154.786,581,3
warehouse.map,12,20,PIBT,2,500,1,172.186,604,3
warehouse.map,13,20,PIBT,2,500,1,171.166,601,3
warehouse.map,14,20,PIBT,2,500,1,166.084,599,3
warehouse.map,15,20,PIBT,2,500,1,168.646,622,3
warehouse.map,24,20,PIBT,2,500,1,164.618,632,3
warehouse.map,25,20,PIBT,2,500,1,163.324,590,3
warehouse.map,26,20,PIBT,2,500,1,170.598,628,3
warehouse.map,27,20,PIBT,2,500,1,173.07,618,3
warehouse.map,28,20,PIBT,2,500,1,166.234,594,3
warehouse.map,29,20,PIBT,2,500,1,172.412,625,3
warehouse.map,30,20,PIBT,2,500,1,157.564,592,3
warehouse.map,31,20,PIBT,2,500,1,171.916,619,3
warehouse.map,32,20,PIBT,2,500,1,165.458,612,3
warehouse.map,33,20,PIBT,2,500,1,165.756,607,3
warehouse.map,34,20,PIBT,2,500,1,170.002,608,3
warehouse.map,35,20,PIBT,2,500,1,172.408,607,3
warehouse.map,44,20,PIBT,2,500,1,164.324,603,3
warehouse.map,45,20,PIBT,2,500,1,173.832,627,3
warehouse.map,46,20,PIBT,2,500,1,167.276,585,3
warehouse.map,47,20,PIBT,2,500,1,149.93,577,3
warehouse.map,40,20,PIBT,2,500,1,162.158,611,3
warehouse.map,41,20,PIBT,2,500,1,168.48,604,3
warehouse.map,42,20,PIBT,2,500,1,171.642,603,3
warehouse.map,43,20,PIBT,2,500,1,169.044,608,3
warehouse.map,36,20,PIBT,2,500,1,158.356,582,3
warehouse.map,37,20,PIBT,2,500,1,162.002,617,3
warehouse.map,38,20,PIBT,2,500,1,170.678,592,3
warehouse.map,39,20,PIBT,2,500,1,168.104,634,4
warehouse.map,48,20,PIBT,2,500,1,160.244,575,3
warehouse.map,49,20,PIBT,2,500,1,163.938,619,3
warehouse.map,50,20,PIBT,2,500,1,167.086,625,3
warehouse.map,51,20,PIBT,2,500,1,160.216,595,3
warehouse.map,52,20,PIBT,2,500,1,171.774,623,3
warehouse.map,53,20,PIBT,2,500,1,152.832,576,3
warehouse.map,54,20,PIBT,2,500,1,157.982,592,3
warehouse.map,55,20,PIBT,2,500,1,174.362,639,3
warehouse.map,56,20,PIBT,2,500,1,166.484,623,3
warehouse.map,57,20,PIBT,2,500,1,181.768,632,4
warehouse.map,58,20,PIBT,2,500,1,164.68,582,3
warehouse.map,59,20,PIBT,2,500,1,168.276,633,3
warehouse.map,60,20,PIBT,2,500,1,176.26,618,3
warehouse.map,61,20,PIBT,2,500,1,172.64,626,3
warehouse.map,62,20,PIBT,2,500,1,169.548,631,3
warehouse.map,63,20,PIBT,2,500,1,161.778,598,3
warehouse.map,68,20,PIBT,2,500,1,163.294,607,3
warehouse.map,69,20,PIBT,2,500,1,153.358,575,3
warehouse.map,70,20,PIBT,2,500,1,156.616,598,3
warehouse.map,71,20,PIBT,2,500,1,157.354,593,3
warehouse.map,72,20,PIBT,2,500,1,176.46,613,3
warehouse.map,73,20,PIBT,2,500,1,169.944,622,3
warehouse.map,74,20,PIBT,2,500,1,162.928,606,3
warehouse.map,75,20,PIBT,2,500,1,165.698,582,3
warehouse.map,64,20,PIBT,2,500,1,171.28,606,3
warehouse.map,65,20,PIBT,2,500,1,162.662,623,3
warehouse.map,66,20,PIBT,2,500,1,167.546,625,3
warehouse.map,67,20,PIBT,2,500,1,153.318,576,3
warehouse.map,76,20,PIBT,2,500,1,163.93,614,3
warehouse.map,77,20,PIBT,2,500,1,153.926,603,3
warehouse.map,78,20,PIBT,2,500,1,158.904,591,3
warehouse.map,79,20,PIBT,2,500,1,174.18,606,3
warehouse.map,84,20,PIBT,2,500,1,154.708,584,3
warehouse.map,85,20,PIBT,2,500,1,168.666,621,3
warehouse.map,86,20,PIBT,2,500,1,166.618,605,3
warehouse.map,87,20,PIBT,2,500,1,165.234,619,3
warehouse.map,4,30,PIBT,2,500,1,84.058,413,3
warehouse.map,5,30,PIBT,2,500,1,87.404,458,4
warehouse.map,6,30,PIBT,2,500,1,90.214,433,3
warehouse.map,7,30,PIBT,2,500,1,88.434,425,3
warehouse.map,88,20,PIBT,2,500,1,170.474,618,3
warehouse.map,89,20,PIBT,2,500,1,165.742,583,3
warehouse.map,90,20,PIBT,2,500,1,163.276,602,3
warehouse.map,91,20,PIBT,2,500,1,163.702,587,3
warehouse.map,92,20,PIBT,2,500,1,178.562,604,3
warehouse.map,93,20,PIBT,2,500,1,173.762,606,3
warehouse.map,94,20,PIBT,2,500,1,165.642,607,3
warehouse.map,95,20,PIBT,2,500,1,179.566,622,3
warehouse.map,80,20,PIBT,2,500,1,167.81,592,3
warehouse.map,81,20,PIBT,2,500,1,174.194,612,3
warehouse.map,82,20,PIBT,2,500,1,162.706,605,3
warehouse.map,83,20,PIBT,2,500,1,173.67,595,4
warehouse.map,0,30,PIBT,2,500,1,85.094,423,3
warehouse.map,1,30,PIBT,2,500,1,94.71,435,3
warehouse.map,2,30,PIBT,2,500,1,91.584,446,3
warehouse.map,3,30,PIBT,2,500,1,97.048,444,3
warehouse.map,96,20,PIBT,2,500,1,181.018,622,3
warehouse.map,97,20,PIBT,2,500,1,166.76,609,3
warehouse.map,98,20,PIBT,2,500,1,163.162,592,3
warehouse.map,99,20,PIBT,2,500,1,170.412,630,4
warehouse.map,12,30,PIBT,2,500,1,94.86,452,3
warehouse.map,13,30,PIBT,2,500,1,96.162,467,4
warehouse.map,14,30,PIBT,2,500,1,91.172,436,3
warehouse.map,15,30,PIBT,2,500,1,92.952,426,3
warehouse.map,16,30,PIBT,2,500,1,95.904,464,3
warehouse.map,17,30,PIBT,2,500,1,83.776,443,3
warehouse.map,18,30,PIBT,2,500,1,92.71,426,3
warehouse.map,19,30,PIBT,2,500,1,96.954,461,4
warehouse.map,20,30,PIBT,2,500,1,78.516,444,3
warehouse.map,21,30,PIBT,2,500,1,89.434,459,3
warehouse.map,22,30,PIBT,2,500,1,88.416,435,3
warehouse.map,23,30,PIBT,2,500,1,98.516,441,3
warehouse.map,8,30,PIBT,2,500,1,89.352,452,3
warehouse.map,9,30,PIBT,2,500,1,93.448,444,3
warehouse.map,10,30,PIBT,2,500,1,95.698,452,4
warehouse.map,11,30,PIBT,2,500,1,91.608,453,3
warehouse.map,24,30,PIBT,2,500,1,88.134,434,3
warehouse.map,25,30,PIBT,2,500,1,85.06,419,3
warehouse.map,26,30,PIBT,2,500,1,98.432,461,3
warehouse.map,27,30,PIBT,2,500,1,87.16,433,3
warehouse.map,28,30,PIBT,2,500,1,96.106,444,3
warehouse.map,29,30,PIBT,2,500,1,100.026,475,3
warehouse.map,30,30,PIBT,2,500,1,84.402,438,3
warehouse.map,31,30,PIBT,2,500,1,96.876,433,3
warehouse.map,32,30,PIBT,2,500,1,102.762,473,4
warehouse.map,33,30,PIBT,2,500,1,91.826,430,3
warehouse.map,34,30,PIBT,2,500,1,90.862,456,3
warehouse.map,35,30,PIBT,2,500,1,90.8,455,4
warehouse.map,36,30,PIBT,2,500,1,90.168,425,3
warehouse.map,37,30,PIBT,2,500,1,94.622,448,3
warehouse.map,38,30,PIBT,2,500,1,82.484,422,3
warehouse.map,39,30,PIBT,2,500,1,94.758,463,3
warehouse.map,40,30,PIBT,2,500,1,90.126,438,3
warehouse.map,41,30,PIBT,2,500,1,95.908,440,3
warehouse.map,42,30,PIBT,2,500,1,88.034,442,3
warehouse.map,43,30,PIBT,2,500,1,91.136,441,3
warehouse.map,44,30,PIBT,2,500,1,92.946,449,3
warehouse.map,45,30,PIBT,2,500,1,91.448,441,3
warehouse.map,46,30,PIBT,2,500,1,89.006,449,3
warehouse.map,47,30,PIBT,2,500,1,87.648,425,3
warehouse.map,48,30,PIBT,2,500,1,95.516,463,3
warehouse.map,49,30,PIBT,2,500,1,90.08,437,3
warehouse.map,50,30,PIBT,2,500,1,89.612,430,3
warehouse.map,51,30,PIBT,2,500,1,95.676,465,4
warehouse.map,52,30,PIBT,2,500,1,99.006,477,4
warehouse.map,53,30,PIBT,2,500,1,95.948,451,3
warehouse.map,54,30,PIBT,2,500,1,91.232,439,3
warehouse.map,55,30,PIBT,2,500,1,96.688,465,3
warehouse.map,56,30,PIBT,2,500,1,92.814,461,4
warehouse.map,57,30,PIBT,2,500,1,84.188,434,3
warehouse.map,58,30,PIBT,2,500,1,91.66,432,3
warehouse.map,59,30,PIBT,2,500,1,95.604,444,3
warehouse.map,64,30,PIBT,2,500,1,88.224,445,3
warehouse.map,65,30,PIBT,2,500,1,84.038,429,3
warehouse.map,66,30,PIBT,2,500,1,88.744,431,3
warehouse.map,67,30,PIBT,2,500,1,88.126,448,3
warehouse.map,68,30,PIBT,2,500,1,95.208,456,3
warehouse.map,69,30,PIBT,2,500,1,92.582,449,3
warehouse.map,70,30,PIBT,2,500,1,91.456,434,3
warehouse.map,71,30,PIBT,2,500,1,92.72,439,3
warehouse.map,72,30,PIBT,2,500,1,91.806,433,3
warehouse.map,73,30,PIBT,2,500,1,87.096,424,3
warehouse.map,74,30,PIBT,2,500,1,88.018,434,3
warehouse.map,75,30,PIBT,2,500,1,88.298,451,3
warehouse.map,88,30,PIBT,2,500,1,86.308,428,3
warehouse.map,89,30,PIBT,2,500,1,100.316,463,3
warehouse.map,90,30,PIBT,2,500,1,91.8,449,3
warehouse.map,91,30,PIBT,2,500,1,91.784,447,3
warehouse.map,76,30,PIBT,2,500,1,95.018,448,3
warehouse.map,77,30,PIBT,2,500,1,90.05,422,3
warehouse.map,78,30,PIBT,2,500,1,86.668,429,3
warehouse.map,79,30,PIBT,2,500,1,94.972,459,3
warehouse.map,80,30,PIBT,2,500,1,90.03,426,3
warehouse.map,81,30,PIBT,2,500,1,97.288,467,3
warehouse.map,82,30,PIBT,2,500,1,92.838,451,3
warehouse.map,83,30,PIBT,2,500,1,93.43,470,5
warehouse.map,60,30,PIBT,2,500,1,100.944,486,4
warehouse.map,61,30,PIBT,2,500,1,93.526,453,3
warehouse.map,62,30,PIBT,2,500,1,89.814,440,3
warehouse.map,63,30,PIBT,2,500,1,88.76,416,3
warehouse.map,92,30,PIBT,2,500,1,91.732,441,3
warehouse.map,93,30,PIBT,2,500,1,91.118,448,3
warehouse.map,94,30,PIBT,2,500,1,86.112,441,3
warehouse.map,95,30,PIBT,2,500,1,85.242,424,3
warehouse.map,96,30,PIBT,2,500,1,92.002,457,3
warehouse.map,97,30,PIBT,2,500,1,90.04,427,3
warehouse.map,98,30,PIBT,2,500,1,88.302,443,3
warehouse.map,99,30,PIBT,2,500,1,101.548,475,4
warehouse.map,84,30,PIBT,2,500,1,91.574,434,3
warehouse.map,85,30,PIBT,2,500,1,84.148,434,3
warehouse.map,86,30,PIBT,2,500,1,88.83,435,3
warehouse.map,87,30,PIBT,2,500,1,84.858,452,3
warehouse.map,4,40,PIBT,2,500,1,63.598,381,4
warehouse.map,5,40,PIBT,2,500,1,59.9,379,4
warehouse.map,6,40,PIBT,2,500,1,58.792,372,4
warehouse.map,7,40,PIBT,2,500,1,54.852,372,4
warehouse.map,0,40,PIBT,2,500,1,57.65,364,3
warehouse.map,1,40,PIBT,2,500,1,58.254,375,4
warehouse.map,2,40,PIBT,2,500,1,59.328,385,4
warehouse.map,3,40,PIBT,2,500,1,58.632,368,3
warehouse.map,8,40,PIBT,2,500,1,51.418,356,3
warehouse.map,9,40,PIBT,2,500,1,63.162,380,4
warehouse.map,10,40,PIBT,2,500,1,56.932,368,4
warehouse.map,11,40,PIBT,2,500,1,53.098,362,3
warehouse.map,16,40,PIBT,2,500,1,52.63,360,4
warehouse.map,17,40,PIBT,2,500,1,57.93,362,3
warehouse.map,18,40,PIBT,2,500,1,55.654,361,3
warehouse.map,19,40,PIBT,2,500,1,60.956,372,3
warehouse.map,12,40,PIBT,2,500,1,66.77,390,4
warehouse.map,13,40,PIBT,2,500,1,58.984,371,4
warehouse.map,14,40,PIBT,2,500,1,56.904,356,4
warehouse.map,15,40,PIBT,2,500,1,58.726,372,3
warehouse.map,20,40,PIBT,2,500,1,52.4,350,3
warehouse.map,21,40,PIBT,2,500,1,57.23,389,4
warehouse.map,22,40,PIBT,2,500,1,55.92,366,3
warehouse.map,23,40,PIBT,2,500,1,57.012,357,4
warehouse.map,24,40,PIBT,2,500,1,65.16,382,4
warehouse.map,25,40,PIBT,2,500,1,51.572,354,3
warehouse.map,26,40,PIBT,2,500,1,57.538,361,3
warehouse.map,27,40,PIBT,2,500,1,56.432,354,3
warehouse.map,32,40,PIBT,2,500,1,61.82,367,4
warehouse.map,33,40,PIBT,2,500,1,57.728,349,3
warehouse.map,34,40,PIBT,2,500,1,59.08,374,4
warehouse.map,35,40,PIBT,2,500,1,57.762,361,3
warehouse.map,28,40,PIBT,2,500,1,57.492,355,3
warehouse.map,29,40,PIBT,2,500,1,58.878,381,4
warehouse.map,30,40,PIBT,2,500,1,56.992,371,3
warehouse.map,31,40,PIBT,2,500,1,57.312,361,3
warehouse.map,36,40,PIBT,2,500,1,58.906,376,3
warehouse.map,37,40,PIBT,2,500,1,54.554,356,3
warehouse.map,38,40,PIBT,2,500,1,54.676,371,4
warehouse.map,39,40,PIBT,2,500,1,65.56,370,3
warehouse.map,40,40,PIBT,2,500,1,55.198,359,3
warehouse.map,41,40,PIBT,2,500,1,60.522,368,4
warehouse.map,42,40,PIBT,2,500,1,56.468,344,3
warehouse.map,43,40,PIBT,2,500,1,61.316,350,3
warehouse.map,44,40,PIBT,2,500,1,55.42,363,3
warehouse.map,45,40,PIBT,2,500,1,51.962,372,3
warehouse.map,46,40,PIBT,2,500,1,61.006,362,3
warehouse.map,47,40,PIBT,2,500,1,51.91,358,3
warehouse.map,48,40,PIBT,2,500,1,51.5,368,3
warehouse.map,49,40,PIBT,2,500,1,62.712,367,4
warehouse.map,50,40,PIBT,2,500,1,59.19,374,4
warehouse.map,51,40,PIBT,2,500,1,53.906,372,4
warehouse.map,52,40,PIBT,2,500,1,60.406,370,4
warehouse.map,53,40,PIBT,2,500,1,50.192,346,3
warehouse.map,54,40,PIBT,2,500,1,58.912,384,4
warehouse.map,55,40,PIBT,2,500,1,52.13,375,3
warehouse.map,60,40,PIBT,2,500,1,50.558,354,3
warehouse.map,61,40,PIBT,2,500,1,61.388,375,4
warehouse.map,62,40,PIBT,2,500,1,56.662,362,3
warehouse.map,63,40,PIBT,2,500,1,53.824,372,4
warehouse.map,56,40,PIBT,2,500,1,51.512,370,3
warehouse.map,57,40,PIBT,2,500,1,60.708,370,3
warehouse.map,58,40,PIBT,2,500,1,52.23,362,3
warehouse.map,59,40,PIBT,2,500,1,55.966,364,3
warehouse.map,64,40,PIBT,2,500,1,62.272,367,4
warehouse.map,65,40,PIBT,2,500,1,60.748,372,4
warehouse.map,66,40,PIBT,2,500,1,57.154,364,3
warehouse.map,67,40,PIBT,2,500,1,54.682,380,4
warehouse.map,80,40,PIBT,2,500,1,62.81,380,3
warehouse.map,81,40,PIBT,2,500,1,55.788,366,4
warehouse.map,82,40,PIBT,2,500,1,56.366,370,3
warehouse.map,83,40,PIBT,2,500,1,55.514,360,3
warehouse.map,96,40,PIBT,2,500,1,65.34,380,4
warehouse.map,97,40,PIBT,2,500,1,58.564,360,3
warehouse.map,98,40,PIBT,2,500,1,58.418,376,4
warehouse.map,99,40,PIBT,2,500,1,57.952,356,4
warehouse.map,72,40,PIBT,2,500,1,58.426,358,4
warehouse.map,73,40,PIBT,2,500,1,60.182,367,4
warehouse.map,74,40,PIBT,2,500,1,55.838,376,3
warehouse.map,75,40,PIBT,2,500,1,53.916,348,3
warehouse.map,76,40,PIBT,2,500,1,58.572,364,4
warehouse.map,77,40,PIBT,2,500,1,56.456,372,4
warehouse.map,78,40,PIBT,2,500,1,63.884,371,3
warehouse.map,79,40,PIBT,2,500,1,57.156,374,3
warehouse.map,88,40,PIBT,2,500,1,58.116,356,4
warehouse.map,89,40,PIBT,2,500,1,56.45,371,3
warehouse.map,90,40,PIBT,2,500,1,55.384,360,3
warehouse.map,91,40,PIBT,2,500,1,57.704,353,3
warehouse.map,84,40,PIBT,2,500,1,64.886,385,4
warehouse.map,85,40,PIBT,2,500,1,55.63,370,3
warehouse.map,86,40,PIBT,2,500,1,53.646,366,3
warehouse.map,87,40,PIBT,2,500,1,61.18,371,4
warehouse.map,68,40,PIBT,2,500,1,63.138,389,4
warehouse.map,69,40,PIBT,2,500,1,61.408,392,4
warehouse.map,70,40,PIBT,2,500,1,56.1,366,3
warehouse.map,71,40,PIBT,2,500,1,56.558,365,3
warehouse.map,92,40,PIBT,2,500,1,54.04,375,3
warehouse.map,93,40,PIBT,2,500,1,60.55,363,3
warehouse.map,94,40,PIBT,2,500,1,56.338,363,3
warehouse.map,95,40,PIBT,2,500,1,54.718,358,3
warehouse.map,0,50,PIBT,2,500,1,34.53,325,4
warehouse.map,1,50,PIBT,2,500,1,42.018,317,4
warehouse.map,2,50,PIBT,2,500,1,41.902,327,4
warehouse.map,3,50,PIBT,2,500,1,41.998,338,4
warehouse.map,8,50,PIBT,2,500,1,42.09,326,4
warehouse.map,9,50,PIBT,2,500,1,44.372,329,4
warehouse.map,10,50,PIBT,2,500,1,41.446,323,4
warehouse.map,11,50,PIBT,2,500,1,39.158,325,4
warehouse.map,4,50,PIBT,2,500,1,40.43,326,4
warehouse.map,5,50,PIBT,2,500,1,41.166,336,4
warehouse.map,6,50,PIBT,2,500,1,43.76,326,4
warehouse.map,7,50,PIBT,2,500,1,38.418,329,4
warehouse.map,16,50,PIBT,2,500,1,39.346,321,4
warehouse.map,17,50,PIBT,2,500,1,34.728,319,3
warehouse.map,18,50,PIBT,2,500,1,41.224,332,4
warehouse.map,19,50,PIBT,2,500,1,41.086,330,4
warehouse.map,12,50,PIBT,2,500,1,44.392,343,4
